"trial","run","dog","chemical","event","start_time","end_time","cal","target","sniff_freq","sniff_duration","sniff_volume","sniff_vfr","sniff_counts","total_volume"
"1","2","19","Blank",1,15.3,15.7,18.1,FALSE,7.41758241758243,0.155000000000001,193.43130772515,1198.85644299061,2,386.8626154503
"1","2","19","Blank",2,38,39,18.1,FALSE,3.86904761904759,0.344999999999999,617.09735207554,1253.44950844602,2,1234.19470415108
"1","2","19","bromooctane",1,23.8,24.4,20.4,FALSE,NA,NA,686.99475161961,2289.9825053987,1,686.99475161961
"1","2","19","methylbenzoate",1,22.1,23,22.6,FALSE,6.75775978407554,0.145,119.941867511482,827.709041260638,4,479.767470045929
"1","2","19","methylbenzoate",2,32.4,33.2,22.6,FALSE,6.6137566137566,0.173333333333334,143.009646756651,880.347924608337,3,429.028940269953
"1","2","20","Ammonia",1,20.2,20.8,11.8,TRUE,NA,NA,107.049189632488,384.064993600222,2,214.098379264976
"1","2","20","Ammonia",2,38,39.5,11.8,TRUE,5.5996401259559,0.19,48.8701365736483,260.917406145483,7,342.090956015538
"1","2","20","Ammonia",3,55.5,56,11.8,TRUE,6.51260504201676,0.153333333333334,326.110384732433,1933.63595955567,3,978.331154197299
"1","2","20","Blank",1,56.1,56.8,13.7,FALSE,4.68750000000007,0.149999999999999,282.033271108511,1639.75502442918,3,846.099813325532
"1","2","20","bromooctane",1,16.5,17.5,15.9,FALSE,NA,NA,16.1781730597077,84.4111750776869,4,64.7126922388309
"1","2","20","bromooctane",2,39.4,40.7,15.9,FALSE,5.46099003847951,0.196666666666667,252.545370178549,1083.04789762177,6,1515.2722210713
"1","2","20","methylbenzoate",1,39.8,44.5,17.9,FALSE,4.88850609764558,0.193478260869565,278.07848571911,1193.24721723066,23,6395.80517153954
"1","2","21","Ammonia",1,29.2,30.4,44.1,TRUE,5.35665575559188,0.16,75.6561494835752,458.839470241586,5,378.280747417876
"1","2","21","Ammonia",2,42.7,43.7,44.1,TRUE,4.80026659786722,0.243333333333335,253.490074899131,629.440711444085,3,760.470224697394
"1","2","21","Ammonia",3,69.5,71.4,44.1,TRUE,5.32171478077912,0.193333333333333,454.011205578047,2319.62130539719,9,4086.10085020242
"1","2","21","Blank",1,28.4,29.4,46.1,FALSE,6.6285403050109,0.164,255.999567728872,1529.36694588594,5,1279.99783864436
"1","2","21","bromooctane",1,55.5,56.3,48.3,FALSE,NA,NA,113.478235530466,509.902107966959,3,340.434706591399
"1","2","21","methylbenzoate",1,29.2,30,50.3,FALSE,5.20152505446624,0.196666666666668,91.1297250136292,472.401207708412,3,273.389175040887
"1","2","21","methylbenzoate",2,38.5,39.3,50.3,FALSE,5.77030812324929,0.170000000000002,209.436443755,1207.43102774604,3,628.309331265001
"1","2","21","methylbenzoate",3,50.1,51,50.3,FALSE,6.19688644688643,0.1675,163.084836114926,1143.14359503892,4,652.339344459703
"1","2","17","Ammonia",1,28,29,9,TRUE,4.6875,0.2075,117.801867759013,445.141032222144,4,471.207471036054
"1","2","17","Ammonia",2,29.1,30.8,9,TRUE,4.98663681997016,0.211428571428571,72.0734982219415,280.266510124562,7,504.514487553591
"1","2","17","Ammonia",3,55.7,57.5,9,TRUE,5.7938807551811,0.167,102.972610889978,568.424493479146,10,1029.72610889978
"1","2","17","Blank",1,13,14.1,24.3,FALSE,5.56182121971599,0.188,73.5046864692923,393.503815894837,5,367.523432346462
"1","2","17","Blank",2,48.2,49.3,24.3,FALSE,5.50893364592221,0.156,150.791352162826,860.41768813484,5,753.956760814132
"1","2","17","Blank",3,55.5,56.6,24.3,FALSE,6.03255404725982,0.168333333333334,71.1876939975913,373.59460939368,6,427.126163985548
"1","2","17","bromooctane",1,62.1,63.2,12.7,FALSE,6.25053867700927,0.173999999999998,77.5034194779887,458.463551047891,5,387.517097389943
"1","2","17","bromooctane",2,64.2,65.7,12.7,FALSE,6.04545217209691,0.171250000000001,121.275969751869,682.133914460887,8,970.20775801495
"1","2","17","bromooctane",3,69.4,70.1,12.7,FALSE,5.82846003898622,0.173333333333337,87.4054030440171,487.364298802974,3,262.216209132051
"1","2","17","bromooctane",4,70.5,72,12.7,FALSE,5.98666829171858,0.174285714285714,95.0281582981402,486.532658864472,7,665.197108086981
"1","2","17","methylbenzoate",1,32,32.9,14.7,FALSE,5.733082706767,0.190000000000001,95.121131234928,529.556731812821,4,380.484524939712
"1","2","17","methylbenzoate",2,71.6,73.3,14.7,FALSE,5.53636695906434,0.168888888888888,159.377394255697,910.194703980943,9,1434.39654830128
"2","1","10","methylbenzoate",1,25,26.6,19.7,FALSE,5.67727090836333,0.191428571428572,118.214257533051,548.405743298591,7,827.49980273136
"2","1","10","methylbenzoate",2,40.5,41.8,19.7,FALSE,6.83459595959596,0.162857142857143,421.351934231754,2740.8466888608,7,2949.46353962228
"2","1","10","bromooctane",1,31.2,31.8,10.4,FALSE,5.96491228070172,0.155000000000001,425.390441300785,2325.48943381246,2,850.780882601571
"2","1","10","bromooctane",2,45.3,46.5,10.4,FALSE,6.44245460421928,0.175,80.4346821572548,559.9455771185,6,482.608092943529
"2","1","10","2E1H",1,26.8,27.4,13.8,TRUE,4.76190476190482,0.173333333333333,178.387543541692,722.266869060215,3,535.162630625074
"2","1","10","2E1H",2,37.3,38.4,13.8,TRUE,6.13459199469264,0.154999999999999,240.687937361771,1449.76051973741,6,1444.12762417063
"2","1","11","methylbenzoate",1,46.3,47,21.3,FALSE,5.40865384615377,0.1625,244.955798093649,2026.50523930145,4,979.823192374597
"2","1","11","bromooctane",1,41.9,43.1,23,FALSE,5.97289793110231,0.176666666666667,267.339462900069,1527.59332144252,6,1604.03677740041
"2","1","11","bromooctane",2,44.1,45,23,FALSE,4.92277992277992,0.167999999999999,71.8297441378864,409.676185550266,5,359.148720689432
"2","1","11","2E1H",1,31,33.5,26.5,TRUE,2.5229714447271,0.257777777777777,64.1957894074188,211.813628342696,9,577.762104666769
"2","1","12","methylbenzoate",1,58,59.8,12.4,FALSE,4.53216374269007,0.211428571428572,98.8238652020546,378.368815052316,7,691.767056414382
"2","1","12","bromooctane",1,48.4,49.1,14,FALSE,6.90170940170945,0.140000000000001,76.7027854623854,566.029762799809,4,306.811141849542
"2","1","12","Blank",1,45.1,47.1,15.9,FALSE,5.14663138585552,0.165454545454545,70.4944840149649,330.160363312154,11,775.439324164614
"2","1","12","2E1H",1,43.8,46,17.5,TRUE,5.70232371794868,0.1725,49.8154110261862,305.547554205994,12,597.784932314234
"2","1","12","2E1H",2,56.5,57.4,17.5,TRUE,6.16420616420619,0.19,85.2513810342507,525.448305801642,3,255.754143102752
"2","1","14","methylbenzoate",1,29.2,30,18.4,FALSE,7.02838827838828,0.146,89.44923629631,583.400038347978,5,447.24618148155
"2","1","14","methylbenzoate",2,55.4,56.3,18.4,FALSE,6.01851851851852,0.170000000000002,134.925716600268,782.674684474953,3,404.777149800803
"2","1","14","methylbenzoate",3,59.2,60.2,18.4,FALSE,6.63744343891405,0.152,426.703514232047,2495.10970844208,5,2133.51757116024
"2","1","14","bromooctane",1,38.4,38.9,20,FALSE,6.06617647058813,0.170000000000002,1264.72089301454,7075.98393592336,2,2529.44178602908
"2","1","14","Blank",1,27.2,28.3,21.3,FALSE,6.66666666666673,0.172,31.5665186525779,216.650324632096,5,157.83259326289
"2","1","15","methylbenzoate",1,64.1,64.8,9.6,FALSE,5.1935429344152,0.219999999999999,210.633545087439,825.381516776768,2,421.267090174878
"2","1","15","methylbenzoate",2,75.3,76,9.6,FALSE,4.9516908212559,0.196666666666663,161.525037097851,762.822265272861,3,484.575111293554
"2","1","15","methylbenzoate",3,80.5,83,9.6,FALSE,5.82934288216519,0.181538461538461,59.3340598142689,340.427487326954,13,771.342777585495
"2","1","15","bromooctane",1,61.6,63.5,11.3,FALSE,5.58861356303506,0.198888888888889,60.7788003004012,294.16880929197,9,547.00920270361
"2","1","15","bromooctane",2,66.2,66.8,11.3,FALSE,6.01851851851854,0.175000000000004,96.1166886369131,545.864904077254,2,192.233377273826
"2","1","15","bromooctane",3,72.9,73.7,11.3,FALSE,4.50367647058817,0.229999999999999,186.616085526809,820.459042518045,3,559.848256580426
"2","1","15","Blank",1,80,81.3,13.1,FALSE,5.05769081728165,0.208000000000001,89.2563046368464,435.977189075835,5,446.281523184232
"2","1","15","Blank",2,81.5,82.2,13.1,FALSE,5.79850361197113,0.164999999999999,133.555275533255,804.127954995443,2,267.11055106651
"2","1","15","2E1H",1,47.4,48.4,14.5,TRUE,4.55357142857135,0.174000000000001,97.8003621126143,559.023831133151,5,489.001810563072
"2","1","15","2E1H",2,57.6,58.3,14.5,TRUE,6.51260504201676,0.160000000000001,174.624230890306,1064.79127404451,3,523.872692670917
"2","1","15","2E1H",3,68.7,69.3,14.5,TRUE,6.42507002801122,0.166666666666667,135.546816514834,800.977178395814,3,406.640449544503
"2","1","15","2E1H",4,82,83,14.5,TRUE,5.70132438940493,0.184999999999999,96.8776118549391,527.316345099083,4,387.510447419756
"2","1","16","methylbenzoate",1,25.2,26.7,14.1,FALSE,5.73886639676113,0.188333333333333,44.0109631309603,209.285417324593,6,264.065778785762
"2","1","16","methylbenzoate",2,36.6,38,14.1,FALSE,6.25655716832189,0.15875,72.2048647408044,246.378335001319,8,577.638917926435
"2","1","16","methylbenzoate",3,45.5,47.8,14.1,FALSE,4.27653381101655,0.188181818181818,41.5094174495128,173.500682930972,11,456.603591944641
"2","1","16","bromooctane",2,62.5,63.4,16,FALSE,5.94038018433181,0.1525,163.772432670826,1075.29272042685,4,655.089730683302
"2","1","16","Blank",1,50,50.7,18,FALSE,6.06060606060609,0.135000000000002,58.020997560675,451.364005782929,2,116.04199512135
"2","1","16","Blank",2,61.6,62.6,18,FALSE,6.17034038086674,0.202500000000001,219.457854360837,1550.7269818988,4,877.831417443348
"2","1","16","2E1H",1,29.3,30.3,19.8,TRUE,4.84126984126993,0.276666666666666,264.531584695083,920.742542574537,3,793.594754085249
"2","1","16","2E1H",2,49.2,49.9,19.8,TRUE,4.38095238095237,0.265000000000001,249.438667790103,930.435503970624,2,498.877335580207
"2","1","16","2E1H",3,60.8,61.9,19.8,TRUE,6.28088578088584,0.174000000000001,116.648443482211,672.018882926991,5,583.242217411057
"2","1","17","methylbenzoate",1,73.7,74.8,20,FALSE,4.17862838915471,0.182500000000001,146.68906869738,723.683963207947,4,586.756274789521
"2","1","17","Blank",1,39.5,40.2,24,FALSE,7.11951447245568,0.1675,30.4248274257382,171.20586772386,4,121.699309702953
"2","1","17","Blank",2,55.7,56.2,24,FALSE,6.11111111111115,0.199999999999999,122.902975969961,621.409664807271,2,245.805951939922
"2","1","17","2E1H",1,32.5,33.5,25.9,TRUE,5.07672634271097,0.183333333333332,85.6477576894092,446.8258908202,3,256.943273068228
"2","1","17","2E1H",2,41,42.3,25.9,TRUE,5.36198945981551,0.195,124.415287272328,634.09682041625,6,746.491723633966
"2","1","19","methylbenzoate",1,35.2,37,7.8,FALSE,5.68131977671444,0.185,260.224720523897,1311.71283205533,4,1040.89888209559
"2","1","19","2E1H",1,15.2,16.4,12.3,TRUE,4.58974358974357,0.2,130.328528944905,594.855652983009,5,651.642644724524
"2","1","19","2E1H",2,29.8,30.6,12.3,TRUE,5.36518661518656,0.157500000000001,155.26601602945,996.685100729407,4,621.0640641178
"2","1","20","methylbenzoate",1,48,48.4,15.7,FALSE,5.2631578947369,0.155000000000001,516.106677537089,3566.88666993425,2,1032.21335507418
"2","1","20","methylbenzoate",2,54.8,55.6,15.7,FALSE,2.08333333333335,0.25,1091.15633231033,3264.25350970604,2,2182.31266462066
"2","1","20","bromooctane",1,52,52.8,17.5,FALSE,6.08262108262114,0.172499999999999,38.6268204626634,225.233543886764,4,154.507281850654
"2","1","20","bromooctane",2,55.4,56.3,17.5,FALSE,6.36642156862741,0.155000000000001,145.507626320369,923.0545815187,4,582.030505281477
"2","1","20","2E1H",1,33,33.5,20.8,TRUE,6.66666666666673,0.279999999999994,144.985733969753,517.806192749129,1,144.985733969753
"2","1","20","2E1H",2,36.9,38,20.8,TRUE,6.95187165775407,0.1525,10.1997246852511,55.3094231557361,4,40.7988987410045
"2","1","1","methylbenzoate",1,51.1,51.7,12.6,FALSE,6.06617647058813,0.156666666666666,312.237906140325,1821.41628889854,3,936.713718420974
"2","1","1","methylbenzoate",2,73.3,74.4,12.6,FALSE,3.39042049568368,0.370000000000005,628.800399344712,1664.3676977028,2,1257.60079868942
"2","1","1","bromooctane",1,61.2,61.7,14.5,FALSE,7.14285714285711,0.140000000000001,86.9134380474756,584.379256131695,2,173.826876094951
"2","1","1","2E1H",1,44.4,45.2,18.2,TRUE,5.83333333333336,0.172499999999999,141.532454865474,802.378717593789,4,566.129819461898
"2","1","1","2E1H",2,62,62.4,18.2,TRUE,6.66666666666705,NA,NA,NA,1,NA
"2","1","2","methylbenzoate",1,38.1,39.6,65.3,FALSE,4.21742962919435,0.256,127.629629024163,367.797061733898,5,638.148145120816
"2","1","2","bromooctane",1,82.2,83.5,67,FALSE,7.77777777777781,0.190000000000001,23.2381410359613,169.312630826264,5,116.190705179806
"2","1","2","bromooctane",2,85.1,86.3,67,FALSE,5.42723429951693,0.188333333333333,79.5656307710001,427.648712071293,6,477.393784626001
"2","1","2","Blank",1,29.1,30,69.2,FALSE,6.36642156862743,0.159999999999999,143.729244094293,879.721766397379,5,718.646220471467
"2","1","2","Blank",2,41.5,43.5,69.2,FALSE,5.47282485386674,0.225000000000001,94.0267656312283,276.50594667557,8,752.214125049827
"2","2","1","Ammonia",1,26.7,29,70.5,TRUE,4.55890398038104,0.268571428571429,83.5381996412366,189.201254464477,7,584.767397488656
"2","2","1","methylbenzoate",1,17.8,18.3,66.5,FALSE,5.90277777777778,0.18,178.76182934566,917.176276739018,2,357.523658691321
"2","2","1","methylbenzoate",2,25.3,26.4,66.5,FALSE,6.36484593837533,0.164,220.65250921494,1369.08530032971,5,1103.2625460747
"2","2","1","bromooctane",1,30.7,32.4,68,FALSE,5.81694621168301,0.162999999999999,109.815744327437,617.628111159227,10,1098.15744327437
"2","2","1","Blank",1,28.6,29.9,69.8,FALSE,5.07832244008712,0.189999999999999,122.83824011108,621.054551144353,5,614.191200555401
"2","2","1","Ammonia",1,17.5,19.5,71.2,TRUE,5.85323826500295,0.172727272727273,320.313627284481,1842.34474895228,11,3523.44990012929
"2","2","1","Ammonia",2,26.2,26.6,71.2,TRUE,NA,NA,256.006122284715,1422.25623491509,1,256.006122284715
"2","1","6","methylbenzoate",1,51.5,53.2,10.4,FALSE,5.04462883551587,0.2,141.938526224278,613.496936317551,8,1135.50820979422
"2","1","6","methylbenzoate",2,66.5,67.7,10.4,FALSE,5.89596949891059,0.192499999999999,58.6696510952517,318.350142789346,4,234.678604381007
"2","1","6","methylbenzoate",3,79.9,81.2,10.4,FALSE,5.7125350140056,0.193333333333333,272.209910274735,1400.65088357472,6,1633.25946164841
"2","1","6","bromooctane",1,77,77.9,12.2,FALSE,6.36642156862734,0.16,124.533382246042,775.314178246379,4,498.133528984168
"2","1","6","Blank",1,52.2,53.2,14.2,FALSE,6.34920634920632,0.182499999999999,43.4254795616982,258.659572204855,4,173.701918246793
"2","1","6","Blank",2,61,62.2,14.2,FALSE,6.25980392156865,0.161666666666666,58.254504313971,333.339563039516,6,349.527025883826
"2","1","6","2E1H",1,51.3,52,16.1,TRUE,3.33333333333337,0.265000000000001,154.63739194736,611.91150561103,2,309.274783894719
"2","1","6","2E1H",2,54,56.5,16.1,TRUE,6.36235605353254,0.157142857142857,62.4978225841692,392.541589196826,14,874.969516178368
"2","1","6","2E1H",3,64.8,65.8,16.1,TRUE,6.1111111111112,0.182500000000001,64.0389586942873,364.983670471345,4,256.155834777149
"2","1","9","methylbenzoate",1,38.2,38.8,18.7,FALSE,6.69642857142862,0.164999999999999,312.193568863992,1882.24206321434,2,624.387137727985
"2","1","9","methylbenzoate",2,49.4,50.2,18.7,FALSE,6.56395891690009,0.1675,115.795636504444,696.322094836498,4,463.182546017777
"2","1","9","bromooctane",1,48.2,49,20.7,FALSE,6.1904761904762,0.1675,262.224571889752,1501.64093693688,4,1048.89828755901
"2","1","9","bromooctane",2,50,51.2,20.7,FALSE,5.71716589861744,0.196000000000001,172.062218206022,805.178669502404,5,860.31109103011
"2","1","13","methylbenzoate",1,103.4,105.1,11.2,FALSE,5.38351558572151,0.208571428571428,41.8591920856921,205.432824144334,7,293.014344599845
"2","1","13","methylbenzoate",2,135.5,137.5,11.2,FALSE,4.21684819638784,0.202222222222221,23.2647105311897,115.703171672969,9,209.382394780707
"2","1","13","bromooctane",1,100.1,102.1,13.2,FALSE,5.29336243621966,0.192999999999999,35.4281926399851,185.085221599083,10,354.281926399851
"2","1","13","2E1H",1,113,114.4,17.9,TRUE,5.80556784117153,0.171249999999999,19.2638408807756,98.6165560023552,8,154.110727046205
"2","1","13","2E1H",2,169.6,171.2,17.9,TRUE,5.74409027825185,0.176666666666667,28.3817147118373,105.693207422319,6,170.290288271024
"2","1","13","2E1H",3,188.4,189.3,17.9,TRUE,6.33067042606496,0.157999999999998,45.8726407595882,296.462852048411,5,229.363203797941
"2","1","22","bromooctane",1,105.6,106.6,25.8,FALSE,7.73809523809531,0.131428571428572,24.9778923931927,164.080443029097,7,174.845246752349
"2","1","22","Blank",1,102.3,104.1,28.4,FALSE,6.88233505624809,0.161999999999999,41.4197372317893,249.06276084555,10,414.197372317893
"2","1","22","2E1H",1,81.5,82.1,30.8,TRUE,NA,NA,46.2003091990433,287.562683858522,2,92.4006183980866
"2","1","23","methylbenzoate",1,72.8,73.7,13,FALSE,5.97222222222234,0.168000000000001,66.4245264631835,381.736073055221,5,332.122632315917
"2","1","23","bromooctane",1,73.8,74.8,15.2,FALSE,6.2022042285201,0.162500000000001,41.0305803700501,229.995780894659,4,164.1223214802
"2","1","23","Blank",1,90.4,91.3,17,FALSE,5.62499999999993,0.197499999999998,86.3043201355709,392.254676985092,4,345.217280542284
"2","1","23","2E1H",1,96.5,98.3,19.1,TRUE,5.79079780060176,0.166,60.2661018211758,351.102448069644,10,602.661018211758
"2","1","24","methylbenzoate",1,28.3,29.6,9,FALSE,6.56901649548708,0.157142857142857,166.983083960902,1046.80325160947,7,1168.88158772631
"2","1","24","methylbenzoate",2,38.7,40,9,FALSE,5.41187739463602,0.160000000000001,73.676420404803,442.587513170135,7,515.734942833621
"2","1","24","bromooctane",1,25.7,26.4,11,FALSE,5.82070707070705,0.173333333333333,182.536955033775,1094.82738827441,3,547.610865101324
"2","1","24","bromooctane",2,38.5,39.4,11,FALSE,6.70868347338935,0.152,67.0060517308015,416.543884513265,5,335.030258654007
"2","1","24","Blank",1,23.1,24,13.1,FALSE,6.07142857142857,0.166666666666667,95.583941638218,543.853000397512,3,286.751824914654
"2","1","24","Blank",2,37.6,38.3,13.1,FALSE,6.38888888888891,0.160000000000001,195.174897082167,1219.84310676354,3,585.524691246501
"2","1","24","Blank",3,40.9,42.2,13.1,FALSE,5.64639744786805,0.18,207.630232156979,1109.60920788277,7,1453.41162509885
"2","1","24","Blank",4,49.7,51.2,13.1,FALSE,5.68955476927614,0.18,769.836318091828,3988.63175832707,8,6158.69054473463
"2","1","24","2E1H",1,20.4,21,15.1,TRUE,6.30147630147633,0.149999999999999,77.1643094207932,484.236633958409,2,154.328618841586
"2","1","24","2E1H",2,36.4,37.5,15.1,TRUE,6.34180851827909,0.155,107.041325702696,649.778435604674,6,642.247954216177
"2","1","24","2E1H",3,38.1,38.9,15.1,TRUE,6.45833333333343,0.173333333333332,132.998850313483,759.109785287372,3,398.996550940448
"2","1","24","2E1H",4,45,47.5,15.1,TRUE,6.19945414063062,0.164285714285715,84.5117022068311,511.799896255024,14,1183.16383089564
"2","1","25","methylbenzoate",1,35.5,36,13.9,FALSE,6.78733031674219,0.155000000000001,76.0433195860331,501.307878398729,2,152.086639172066
"2","1","25","bromooctane",1,33,33.7,15.9,FALSE,6.24999999999986,0.176666666666667,75.8702959421588,280.400193718522,3,227.610887826476
"2","1","25","bromooctane",2,62.7,64.3,15.9,FALSE,7.00206043956053,0.1525,176.690829325039,1135.48255784009,8,1413.52663460031
"2","1","25","Blank",1,77.1,78.2,17.8,FALSE,4.52279202279202,0.178,22.7046507305166,116.965681024497,5,113.523253652583
"2","1","25","2E1H",1,73.5,75.5,20.2,TRUE,5.17917267917256,0.173636363636365,35.5071571036402,197.04535882321,11,390.578728140042
"2","2","2","methylbenzoate",1,56,57.3,36.9,FALSE,4.50191570881227,0.212,214.545634559349,904.209462235512,5,1072.72817279674
"2","2","2","methylbenzoate",2,32,33.3,36.9,FALSE,5.13305322128852,0.231999999999999,104.188373934406,440.662015642831,5,520.941869672032
"2","2","2","bromooctane",1,17.4,18.1,38.8,FALSE,7.17948717948716,0.15,76.5916290985991,501.794029114401,4,306.366516394397
"2","2","2","Blank",1,31,32.6,40.2,FALSE,5.19643364592213,0.17125,77.5716358215993,403.747648652198,8,620.573086572794
"2","2","2","bromooctane",2,72.3,73.4,38.8,FALSE,4.14773316734102,0.184,136.773965407956,745.530163483972,5,683.869827039779
"2","2","2","Ammonia",1,13.6,15.3,41.7,TRUE,5.24488192966457,0.185,55.6182803027999,295.070949421736,8,444.9462424224
"2","2","2","Ammonia",2,18.2,18.8,41.7,TRUE,5.90277777777778,0.175000000000001,244.196428223764,1383.55928337765,2,488.392856447527
"2","2","2","Ammonia",3,56.9,58.2,41.7,TRUE,7.10245636716221,0.15,72.1222737153739,470.088913080004,6,432.733642292243
"2","2","6","methylbenzoate",1,73,74.3,14.8,FALSE,5.69415266106447,0.173333333333334,94.1275132359662,506.273398963829,6,564.765079415797
"2","2","6","methylbenzoate",2,82.4,84.8,14.8,FALSE,5.90910164826576,0.176153846153846,135.258750912507,729.038148974557,13,1758.36376186259
"2","2","6","bromooctane",1,62,63.3,16.5,FALSE,5.45160856104452,0.173333333333332,146.299495624078,814.63039856926,6,877.796973744466
"2","2","6","Blank",1,56.5,58.3,18.3,FALSE,5.09864404601249,0.21,6.72791543199464,24.3252900131005,6,40.3674925919679
"2","2","6","Ammonia",1,52.1,53.9,20,TRUE,4.98836087071384,0.232857142857144,96.3701137004242,376.615881927509,7,674.590795902969
"2","2","6","Ammonia",2,61.5,62.7,20,TRUE,5.85784313725491,0.184,84.1699877194869,459.290910351164,5,420.849938597435
"2","2","9","methylbenzoate",1,47.7,48.5,16.8,FALSE,4.3300653594771,0.16,144.762561618073,866.751968632874,4,579.050246472293
"2","2","9","methylbenzoate",2,52.3,52.8,16.8,FALSE,5.88235294117641,0.310000000000002,1100.63600054893,3550.43871144813,1,1100.63600054893
"2","2","9","bromooctane",1,47.2,48.7,18.3,FALSE,3.78867490762651,0.22,295.606130149426,1102.18893998555,5,1478.03065074713
"2","2","9","Ammonia",1,44,44.5,22,TRUE,6.66666666666641,0.184999999999999,182.55892700437,1006.15133279968,2,365.117854008741
"2","2","10","methylbenzoate",1,28,29.4,21.2,FALSE,5.99323062558358,0.16375,257.426314594143,1509.36370738872,8,2059.41051675314
"2","2","10","methylbenzoate",2,32.9,34,21.2,FALSE,6.19883040935678,0.160000000000001,172.374663986183,1065.10954385729,5,861.873319930914
"2","2","10","methylbenzoate",3,35,35.7,21.2,FALSE,4.49999999999996,0.225000000000001,173.918231429454,782.558693551869,2,347.836462858908
"2","2","10","bromooctane",1,34.5,35.5,22.9,FALSE,6.0069444444445,0.1975,777.436434066743,4538.60701922026,4,3109.74573626697
"2","2","10","Ammonia",1,15,16,26,TRUE,6.54761904761903,0.151666666666667,180.103018644758,1103.29150487152,6,1080.61811186855
"2","2","11","methylbenzoate",1,48.5,49.5,11,FALSE,5.68200071790726,0.1775,114.583667847053,687.626573744162,4,458.334671388213
"2","2","11","methylbenzoate",2,74.6,76.2,11,FALSE,5.28041333492458,0.194285714285714,1352.10898760889,6596.66664016421,7,9464.76291326224
"2","2","11","bromooctane",1,28.2,29.1,12.6,FALSE,5.55555555555554,0.17,113.42031341589,566.986408961677,4,453.68125366356
"2","2","11","bromooctane",2,31.2,31.8,12.6,FALSE,5.71428571428558,0.18,174.847227893006,936.315713281605,3,524.541683679019
"2","2","11","bromooctane",3,62.6,63.8,12.6,FALSE,5.40616693248276,0.184,2564.40360959769,13589.0846081426,5,12822.0180479884
"2","2","11","Blank",1,19.1,19.8,14.6,FALSE,4.72222222222218,0.156666666666666,137.576777394087,837.562360241241,3,412.730332182261
"2","2","11","Blank",2,25.6,26.3,14.6,FALSE,6.08465608465611,0.153333333333334,414.561458622471,2697.4328936792,3,1243.68437586741
"2","2","11","Blank",3,29.6,30.6,14.6,FALSE,4.64462757727888,0.173333333333332,214.924008804747,1189.94360050258,3,644.772026414241
"2","2","11","Blank",4,37.2,38.1,14.6,FALSE,5.68254475703324,0.185,223.457561455625,1200.71450721133,4,893.8302458225
"2","2","11","Blank",5,55.2,58,14.6,FALSE,5.02850606565777,0.2225,3120.38103955688,11676.5629616343,12,37444.5724746826
"2","2","11","Ammonia",1,36.4,38.1,16.3,TRUE,5.19630598234717,0.1975,888.753916536405,4401.91194087947,8,7110.03133229124
"2","2","11","Ammonia",2,51.5,52,16.3,TRUE,6.11111111111115,0.164999999999999,154.6107312116,922.247174485499,2,309.2214624232
"2","2","12","methylbenzoate",1,16,16.8,7.7,FALSE,6.97115384615387,0.196666666666668,131.311061415746,568.193782030526,3,393.933184247239
"2","2","12","methylbenzoate",2,32.8,33.6,7.7,FALSE,7.75793650793651,0.142,100.710952468756,678.690806624417,5,503.554762343779
"2","2","12","methylbenzoate",3,47.7,48.4,7.7,FALSE,6.06635616123272,0.195,-14.7818236026999,110.553606159228,2,-29.5636472053998
"2","2","12","bromooctane",1,29.5,31.5,9.5,FALSE,4.92076731436991,0.171,75.3861572242511,328.251268837914,10,753.861572242511
"2","2","12","bromooctane",2,44.5,46.5,9.5,FALSE,4.90121543811985,0.158181818181818,51.5816477107923,353.872676256675,11,567.398124818715
"2","2","12","Ammonia",1,9.4,10.4,13.2,TRUE,2.4390243902439,0.256666666666666,239.776406158634,902.78774754683,3,719.329218475903
"2","2","12","Ammonia",2,40.6,42,13.2,TRUE,2.26044226044226,0.280000000000001,464.007673567485,1297.47950860114,4,1856.03069426994
"2","2","14","methylbenzoate",1,19.4,20.7,15,FALSE,4.81976446492575,0.21,467.950410940166,1867.26199758656,6,2807.702465641
"2","2","14","bromooctane",1,17,17.6,16.7,FALSE,5.00000000000002,0.245000000000001,864.622988156549,2859.33914472003,2,1729.2459763131
"2","2","14","Blank",1,14.1,14.7,18.8,FALSE,6.27450980392157,0.170000000000002,252.606155422533,1424.85497261733,2,505.212310845066
"2","2","14","Ammonia",1,11.5,12.5,20.9,TRUE,5.71471180738916,0.1875,130.059453548076,610.420273369878,4,520.237814192304
"2","2","14","Ammonia",2,32.3,33.2,20.9,TRUE,5.48844537815126,0.15,239.224385105801,1381.36765456948,4,956.897540423203
"2","2","15","methylbenzoate",1,36.3,37,19.2,FALSE,2.70270270270267,0.186666666666667,113.700085293227,554.044920174078,3,341.100255879681
"2","2","15","methylbenzoate",2,57,57.9,19.2,FALSE,6.05994152046782,0.164999999999999,178.426937502829,1038.50159265408,4,713.707750011317
"2","2","15","bromooctane",1,37.8,38.2,21,FALSE,NA,NA,17.8055875138279,77.4155978862068,1,17.8055875138279
"2","2","15","Blank",1,29.3,29.6,22.7,FALSE,5.88235294117641,NA,NA,NA,1,NA
"2","2","15","Blank",2,50.2,51,22.7,FALSE,5.92105263157899,0.19,136.362288436162,675.779783619705,3,409.086865308487
"2","2","15","Blank",3,55.7,56.7,22.7,FALSE,5.59887770897832,0.18,382.000110917989,2113.56752533598,5,1910.00055458995
"2","2","15","Ammonia",1,26.9,27.5,24.2,TRUE,NA,NA,132.523413411927,625.668807084785,2,265.046826823853
